emp_no,first_name,last_name,gender,salary,to_date
200593,Kagan,Henders,F,40000,2001-11-27
200695,Geraldo,Zongker,F,40000,1992-07-31
200813,Radhika,Ranon,M,40000,1989-04-13
200842,Nishit,Manders,F,40000,1996-02-17
200794,Maia,Silva,M,50084,1990-03-07
200797,Pragnesh,Kilgore,F,65682,1999-11-13
200995,Chuanyi,Aumann,M,47734,1988-07-29
200998,DeForest,Simkin,M,45738,1996-02-17
201007,Yonghong,Scharstein,F,83280,1999-09-04
201007,Yonghong,Scharstein,F,83280,1996-10-26
201083,Freyja,Gulik,M,44833,1987-09-12
201109,Gita,Hertweck,M,93983,1993-12-04
201124,Gurbir,Pulkowski,M,40000,1997-06-19
201153,Uwe,Hopewell,F,53567,1988-11-05
201157,Jasminko,Fontan,F,46156,1998-11-24
201165,Jianwen,Kemmerer,M,86612,1995-05-19
201192,Mohan,Duclos,M,40000,1997-07-03
201224,Aksel,Isaak,M,40000,2002-02-22
201224,Aksel,Isaak,M,40000,1999-09-29
201231,Chenyi,Flexer,M,40000,1991-07-22
201250,Yuguang,Marchesini,M,57110,1993-01-16
201265,Sajjan,Crooks,M,75702,1996-01-15
201278,Aloys,Cherinka,M,58097,1991-08-28
201298,Weiye,Luit,M,43950,1991-03-01
201298,Weiye,Luit,M,43950,1993-03-10
201300,Chinya,Imataki,M,58173,1994-05-23
201309,Mandell,Rosiles,M,63322,1990-12-30
201346,Bouchung,Orlowska,F,40000,1990-01-13
201366,Masanao,Farris,M,40000,2000-03-22
201381,Sadok,Basawa,M,41329,2000-03-09
201410,Renny,Gils,M,46676,1991-11-24
201424,Leon,Frijda,M,40000,2002-05-24
201429,Kristine,Gecsel,M,57495,1989-05-09
201430,Mary,Melski,F,40000,2000-02-23
201436,Duro,Porotnikoff,F,51793,1997-09-02
201466,Vitali,Ladret,F,40000,1991-07-28
201479,Jordanka,Puoti,M,77604,1999-03-07
201533,Saeko,Kuzuoka,F,76504,1993-10-20
201533,Saeko,Kuzuoka,F,76504,2000-06-01
201563,Huei,Vadhan,M,52848,1994-07-02
201564,Kazuhide,Angelov,F,40000,2001-12-16
201614,Mingsen,Swick,F,51992,2002-07-19
201618,Hyuncheol,Riesenhuber,F,40000,1988-06-13
201618,Hyuncheol,Riesenhuber,F,40000,1991-09-14
201641,Yechezkel,Benzaken,M,40000,2002-03-16
201672,Yinlin,Pietracaprina,F,42339,1994-03-04
200863,Shuky,Kroon,F,56373,1993-10-13
201688,Khatoun,Masamoto,F,46265,1992-04-30
201693,Lalit,Kaelbling,F,40000,1994-04-05
201699,Aamod,Lorie,F,58150,1987-10-16
200864,Arco,Bhattacharjee,F,46632,1999-07-05
200899,Ranan,Schwartzburd,F,40000,2002-04-28
200943,Anwar,Furudate,F,40000,1987-07-02
201777,Wonhee,Perl,F,73596,2001-06-27
200959,Dhritiman,Speek,M,40000,1990-04-04
200971,Ferdinand,Jullig,F,60538,2002-02-17
200985,Shichao,Gecseg,M,76045,2001-04-18
201917,Arlette,Billingsley,M,55961,1997-05-17
201887,Wuxu,Chenney,M,40000,2001-02-15
201891,Siamak,Pelz,M,44256,2000-01-15
201933,Xianlong,Ranst,M,79754,1998-02-18
201958,Georg,Morton,M,56109,1994-03-10
201958,Georg,Morton,M,56109,1996-09-28
201979,Takanari,Dymetman,F,83651,2000-02-17
201988,Shridhar,Heijenga,M,57366,2002-03-19
202054,Wonhee,Hofmeyr,F,57523,1998-12-13
202142,LiMin,Varley,M,61522,1990-03-20
202154,Adin,Azulay,F,67732,1997-07-01
202161,Takahira,Kusalik,M,50799,2001-05-15
202190,Aemilian,Braccini,F,41116,1988-04-22
202362,Lalit,Baak,M,57141,1995-06-07
202243,Hidde,Lindenbaum,F,60253,2000-11-29
202490,Ishfaq,Budinsky,M,55866,2000-06-22
202379,Valeska,Bennet,M,40000,1998-10-13
202508,Remco,Cangellaris,F,70372,1994-03-19
202517,Shunichi,Peres,M,45497,2000-04-16
202386,Nadjib,Marshall,F,86296,2002-04-19
202407,Oscal,Suessmith,F,40000,1991-08-28
202420,Shaleah,Wuwongse,M,44208,1990-12-19
202605,Hercules,Merel,M,72543,1995-03-08
202437,Barna,Schaar,M,61784,1999-04-17
202614,Constantino,Chleq,M,83616,1999-04-02
202626,Berna,Schreiter,F,62855,2000-06-29
202437,Barna,Schaar,M,61784,1999-02-21
202441,Palash,Mitsuhashi,M,42821,2001-04-29
202641,Mountaz,Argence,M,50528,1999-07-20
202452,Guiseppe,Nanard,M,69700,1998-02-02
202853,Sandeepan,Uchoa,M,64281,1999-06-12
202651,Jeane,Sichman,F,68939,1995-06-09
202655,Marlo,Peng,F,49410,2001-10-05
202655,Marlo,Peng,F,49410,2001-04-28
202673,Alois,Peres,M,40000,1991-12-15
202691,Mohit,Kenevan,F,40000,1999-01-17
202881,Eirik,Raoux,M,42915,1995-01-21
202711,Hein,Rosen,M,60933,1990-06-30
202903,Along,Salverda,M,50101,1989-07-22
202731,Chiradeep,Ciolek,M,50798,1992-10-06
202910,Luigi,Vesna,F,40000,1996-11-15
202921,Frazer,Brookner,M,40000,1997-10-27
202949,Jeanna,Bahr,M,40000,1989-02-13
202969,Valeri,Brender,F,40000,2000-02-25
203281,Morrie,Smailagic,M,44889,1986-08-17
203086,Fabrizio,Oberman,M,40000,1997-12-03
203104,Anestis,Mapelli,F,40000,1998-01-30
203126,Baziley,England,F,46452,2002-06-21
203137,Mats,Ebeling,F,64804,2001-12-13
203137,Mats,Ebeling,F,64804,1997-03-26
203309,Constantine,Tsukuda,M,58072,2002-03-14
203171,Marla,Angiulli,M,83906,2000-10-28
203316,Edwin,Muhlberg,M,54174,1993-07-08
203319,Caolyn,Ramsay,F,64319,2001-04-14
203376,Rajmohan,Curless,M,40000,1995-11-06
203395,Leaf,Apsitis,M,81993,1996-11-04
203395,Leaf,Apsitis,M,81993,1997-07-25
203380,Danil,Hofting,F,40954,1991-07-17
203385,Subhrajyoti,Maginnis,F,66717,1989-08-23
203576,Kaijung,Iwayama,M,41393,1994-02-26
203438,Gift,Thisen,M,50365,1999-04-12
203576,Kaijung,Iwayama,M,41393,1994-01-06
203586,Chrisa,Cappelletti,M,84356,2000-03-11
203591,Miomir,Stenning,M,59129,1991-05-02
203627,Minghong,Bashian,F,52169,1999-12-30
203555,Hairong,Brlek,F,80969,1992-08-13
203631,Nakhoon,Schaaf,F,107148,1993-12-09
203570,Arumugam,Walstra,M,84714,2000-10-05
203777,Tomofumi,Mayerwieser,M,40702,1997-09-26
203656,Chinhyun,Brodal,F,71705,1995-02-19
203798,Nobuyoshi,Suomi,M,49539,1996-12-29
203801,Uzi,Gecsel,M,40000,1989-08-19
203693,Sungwon,Pezzoli,F,40000,1994-03-26
203836,Bartek,Bazelow,F,40000,2000-02-28
203849,Aleksander,Melichar,F,65732,2000-10-05
203873,Magdalena,Yeung,M,57318,1996-09-06
203705,Subhash,McFarlan,F,63242,1999-01-07
204259,Xiaoqiu,Denis,M,40000,1998-06-11
203933,Bowen,Fortenbacher,M,66712,1989-04-26
203972,Perla,Ebeling,M,71079,1997-12-01
203975,Arnd,Ernst,M,43949,2000-11-15
203981,Alexius,Cunliffe,F,40000,1989-06-20
203981,Alexius,Cunliffe,F,40000,1991-02-19
204014,Mack,Parveen,F,50089,1996-05-17
204029,Shaowen,Litzkow,M,83543,1993-06-30
204061,Dzung,Hofman,F,40000,1990-12-09
204091,Akeno,Brender,F,62078,1999-01-06
204106,Sailaja,Leuchs,M,41574,1997-08-28
204337,Brewster,Erol,M,40000,2001-10-08
204339,Arnd,Mellouli,M,41165,2002-01-10
204395,Magdalena,Felder,F,84940,2001-01-17
204287,Rayond,Rande,F,71074,2002-06-01
204452,Maris,Ibel,M,50955,1999-07-26
204296,Ioana,Perna,F,41439,1992-11-01
204309,Masaru,Sullins,F,41812,1997-09-16
204483,Khoa,Eterovic,M,71080,1988-11-13
204691,Palash,Huhdanpaa,M,40000,1998-03-30
204757,Kensei,Vigier,M,92002,1989-11-19
204517,Aron,Polajnar,M,45784,1999-08-20
204793,Heejo,Vickson,M,40000,2000-11-03
204594,Elvis,Onuegbe,M,40000,2002-02-25
204603,Cullen,Janetzko,M,66621,1986-12-15
204603,Cullen,Janetzko,M,66621,1993-11-20
204807,Anneli,Argence,F,40847,1997-08-18
204837,Uzi,Menhoudj,M,40000,1992-09-04
204661,Doohun,Atchley,M,47903,1995-12-25
204675,Ingemar,Hofmeyr,M,64013,1990-02-06
204679,Masaru,Marchegay,M,63947,1988-08-28
204846,Yannis,Karunanithi,F,72132,1998-05-18
204866,Tomofumi,Niizuma,M,40000,1999-08-01
205071,Tommaso,Stanfel,M,40000,1988-07-06
204902,Eric,Ruemmler,M,40000,1993-09-01
205075,Yunming,Piveteau,F,46492,1997-02-18
204920,Kellyn,Journel,F,63366,1999-02-02
204923,Subhada,Raney,F,52378,2001-12-30
204941,Tianruo,Peot,F,57779,1996-09-20
205081,Hirochika,Reinhard,F,48960,1992-03-06
205138,Ramachenga,Simmel,M,64670,2000-01-28
205153,Mingsen,Doering,M,40000,1992-07-22
205034,Sanjay,Chappelet,F,40000,2000-07-30
205037,Ferdinand,Speek,M,81185,1996-07-03
205161,Divier,Kisuki,M,68353,1993-09-25
205053,Geraldo,Callaway,F,55354,1990-02-28
205222,Mabry,Camarinopoulos,F,40000,1994-10-17
205227,Pohua,Swiler,M,51791,2000-03-03
205236,Bernd,Frijda,M,66688,1991-05-25
205258,Jamaludin,Bottner,M,40000,1992-07-27
205263,Masadi,Iwayama,F,54755,1998-08-21
205471,Bernd,Vasanthakumar,M,40000,2001-05-26
205294,Udaiprakash,Lunn,F,49961,1994-01-25
205297,Aral,Weedon,M,40000,1995-10-15
205317,Percy,Milicic,M,72965,2001-07-11
205329,Pintsang,Demke,M,40000,1998-01-12
205333,Marke,Cochrane,F,40000,1995-04-14
205357,Radhia,Engelmann,F,40000,2002-05-27
205494,Gaurav,Dolinsky,M,70013,2000-08-20
205495,Kendra,Perry,M,40000,1997-06-05
205537,Tadahiko,Hoppenstand,M,87690,2002-01-30
205555,Shaw,Desikan,M,43520,1997-11-01
205568,Abdelghani,Aingworth,F,72325,1993-01-01
205810,Lenore,Chiola,M,40000,2000-09-21
205616,Babette,Plotkin,F,40000,1990-05-29
205616,Babette,Plotkin,F,40000,1989-05-04
205624,Jolita,Lally,M,41117,1999-04-10
205630,Xuejun,Litecky,F,53293,1997-06-01
205662,Ung,Wixon,F,62095,1996-10-17
205702,Ayonca,Fiebach,M,63631,1992-04-24
205912,Suebskul,Masada,F,40000,2000-01-03
205722,Guenter,Staelin,F,44407,1995-09-23
205736,Hilary,Thisen,M,80648,1993-09-25
205741,Takahiro,Staudhammer,M,40000,1991-01-01
205745,Basem,Giarratana,M,40951,1994-06-14
205754,Mohammad,Heping,M,49107,1996-07-19
205754,Mohammad,Heping,M,49107,1995-01-03
205781,Moto,Awdeh,M,40000,1996-05-25
205782,Shen,Brandsma,M,59618,1998-04-02
205791,Billie,Grabner,M,42182,2001-07-13
205948,Zhigen,Vesna,F,59555,1993-04-20
206174,Vidya,Boguraev,M,40000,2002-02-27
205993,Pranay,Birch,F,40000,1999-08-09
206011,Reinhold,Giaccio,M,43679,1988-09-27
206035,Kinh,Eiron,F,65723,1991-11-11
206065,Garnik,Spataro,M,101371,1995-01-09
206099,Gully,Portugali,F,48826,2000-04-14
206110,Shaz,Haddadi,F,40000,1988-10-16
206136,Malu,Morrow,M,54423,1994-06-09
206136,Malu,Morrow,M,54423,1993-09-29
206146,Becky,Merkl,M,40000,1993-02-26
206151,Visit,Binding,M,40000,1989-05-02
206181,Yagil,Benzaken,M,67557,1995-02-07
206220,Nalini,Chenney,F,40663,1986-10-27
206238,Huan,Sevcikova,F,48896,1997-01-30
206259,Boguslaw,Mellouli,F,57830,1996-09-08
206381,Horward,Peltason,M,40000,1992-06-12
206399,Macha,Hasham,F,59213,2000-11-06
206406,Gretta,Heinisuo,M,42743,2001-05-24
206412,Geoffrey,Frezza,M,40000,2001-06-26
206277,Candida,Toyoshima,M,59339,1996-09-14
206287,Visit,Valette,F,90845,1991-09-08
206445,Khosrow,Dusink,M,50895,1989-08-31
206447,Feixiong,Conte,F,65327,1987-05-30
206449,Zhonghui,Rajala,M,90303,1992-05-22
206452,Insup,Woycyznski,F,40000,1998-06-08
206301,Huiqun,Yavatkar,M,40000,1995-03-17
206470,Shaowei,Larfeldt,M,40000,1994-01-15
206332,Houman,Luit,F,61134,1997-07-12
206544,Boriana,Rijsenbrij,M,40000,1991-08-02
206518,Wilmer,Falster,M,54691,1990-08-23
206527,Aleksandar,Selvestrel,M,43541,1990-11-02
206532,Peternela,Birdsall,M,40000,2000-07-27
206532,Peternela,Birdsall,M,40000,2001-09-02
206586,Navid,Lores,M,40000,1992-02-13
206746,Khoa,Honiden,F,40000,1991-09-15
206612,Ferdinand,Bale,F,40000,2001-03-08
206763,Elvia,Schaad,F,55033,1997-09-19
206628,Jeong,Rissland,M,40000,1998-08-02
206691,Gennady,Cincotta,M,66364,1997-01-03
206840,Demos,Tomescu,F,75435,1989-08-01
206840,Demos,Tomescu,F,75435,1989-06-07
206864,Shai,Waymire,F,40000,1996-10-15
206706,Abdelaziz,Klyachko,F,45418,1999-11-10
207137,Flemming,Schurmann,M,40198,1993-07-29
206911,Gritta,Lyonns,M,45627,2000-03-07
206914,Genta,Pell,M,40000,1993-03-23
206941,Syozo,Rusmann,F,44142,2000-08-31
206952,Jeanna,Kadhim,F,50622,2002-04-24
206972,Francoise,Hegner,F,74641,1993-10-11
207154,Almudena,Wendorf,M,61868,1999-06-17
207001,Kristine,Macedo,M,40000,2000-06-29
207173,Steen,Besancenot,F,40000,1990-11-18
207243,Monique,Maccarone,M,71386,1997-07-18
207035,Kirk,Ciolek,M,57739,1993-03-30
207050,Navin,Khasidashvili,M,48961,1989-03-24
207084,Carrsten,Bergere,M,53776,2001-06-30
207461,Remco,Peek,F,62428,1996-04-19
207293,Mack,Versino,M,40000,1993-06-21
207510,Achilleas,Czaja,F,40000,1991-06-07
207331,Adhemar,Berstel,M,41954,1993-08-10
207440,Abdelaziz,Kropatsch,M,40000,1998-08-23
207519,Huan,Leonhardt,M,40911,1988-06-23
207662,Mori,Narahari,M,40000,1998-01-22
207678,Claude,Gargeya,F,47288,1993-07-14
207580,Parto,Harbusch,M,56939,1999-05-06
207682,Sangeeta,Terlouw,M,60397,1995-09-27
207726,Aron,Menhardt,F,40000,1997-11-30
207728,Emdad,Codenie,F,40000,1993-10-21
207734,Kensei,Strooper,M,40000,1999-11-27
207582,Giri,Langford,M,42572,1989-01-29
207599,Arnd,Sundgren,F,83357,1997-02-02
207618,Weicheng,Salvesen,F,40000,1990-05-23
207800,Arumugam,Chandrasekhar,M,40000,1999-06-29
208080,Anwar,Bridgland,F,54728,2002-07-08
207820,Caolyn,Buescher,F,50759,1997-09-24
208084,Chikara,Masand,M,50588,1992-09-23
207894,Tzu,Papadias,M,96243,2002-02-23
208087,Xianlong,Lueh,M,43147,2000-08-06
208098,Wilmer,Merli,M,48875,1998-11-20
208118,Noritoshi,Baek,M,40000,1992-09-26
208132,Sven,Krider,F,72281,1997-03-10
207960,Aron,Uludag,M,76762,1999-03-31
208394,Jixiang,Yetto,M,40000,1993-05-10
208202,Zhongwei,Piazza,M,54122,2000-10-10
208416,Kendra,Braunschweig,M,63099,2001-01-31
208239,Amalendu,Czap,F,61882,1998-01-06
208455,Chanjung,Hofstetter,M,57071,1993-02-28
208273,Kagan,Radhakrishnan,M,66602,2001-09-12
208483,Pradeep,Simkin,F,90146,1994-09-06
208317,Yakkov,Douceur,M,71896,1999-10-02
208559,Luerbio,Zeilberger,M,43342,1996-12-18
208326,Sungwon,Schwabacher,F,40167,1991-01-27
208375,Zeydy,Thiria,M,48633,1991-05-07
208376,Abdulah,Solovay,M,40000,1993-08-11
208612,Eckart,McDermid,M,68716,1995-12-21
208833,Bojan,Remmele,M,40000,1994-12-23
208649,Mooi,Kenevan,M,44446,1998-08-13
208686,Gadiel,Farrag,F,61183,1996-07-20
208691,Yakichi,Cherinka,M,40000,1999-08-14
208694,Padma,Famili,F,82173,1986-06-16
208707,Jenwei,Heping,M,53987,1991-06-13
208714,Nishit,Meszaros,M,47333,2001-12-11
208745,Raimond,Rathonyi,M,51394,1992-11-03
208751,Teunis,Brookner,M,73036,1998-09-24
208846,Mooi,Weedman,F,60160,1991-02-05
208855,Genki,Baranowski,F,47780,2001-12-22
208898,Ebru,Homond,M,58870,1999-06-20
208951,Gennady,Uhrig,F,50987,1997-02-12
208969,Susuma,Beetstra,M,51255,2002-04-18
208978,Shaowei,Provine,F,40000,1993-08-08
208908,Girolamo,Uludag,M,60831,1990-01-17
208935,Karoline,Stroustrup,M,40000,1998-07-26
209015,Xumin,Bharadwaj,M,65294,1999-11-18
209015,Xumin,Bharadwaj,M,65294,1993-07-03
209031,Laurentiu,Schaap,F,53314,1998-05-25
209194,Owen,Snedden,F,40000,2001-02-24
209061,Licheng,Zhang,M,41781,1995-08-24
209121,Greger,Ramalingam,M,65907,1998-01-29
209232,Seongbin,Poupard,F,55928,1997-01-06
209260,Maya,Ouhyoung,F,48647,1993-06-04
209278,Sverrir,Lanzelotte,F,40000,1986-03-06
209356,Tesuro,Jansen,F,66004,1992-07-20
209278,Sverrir,Lanzelotte,F,40000,1991-09-23
209287,Sahrah,Shimshoni,M,40000,2000-12-09
209516,Hitomi,Kaiser,M,40000,1996-06-29
209394,Tristan,Sundgren,M,49666,1997-12-12
209419,Vugranam,Kabayashi,M,40000,2000-03-17
209445,Zhiwei,Deville,M,44857,1994-02-04
209526,Subhash,Kobara,M,67947,1999-12-02
209490,Martijn,Mundy,F,64852,1996-07-19
209492,Mabo,Asmuth,F,88681,2000-09-25
209574,Mariusz,Pettit,M,47466,1988-09-24
209885,Chenxi,Brendel,M,60436,1999-02-03
209714,Lein,Tsukune,M,43768,1992-12-15
209717,Thanasis,Mellouli,F,40000,2001-05-31
209777,Ravishankar,Condotta,M,43700,2001-06-29
209908,Yoshimitsu,Porenta,F,59488,1997-08-28
209859,Deniz,Bolotov,M,44588,1993-09-15
209949,Wanqing,Kornyak,F,65290,1999-07-10
209959,Zongyan,Markovitch,M,51615,2001-01-12
209998,Shaunak,Comellas,F,40000,1987-06-17
210098,Mingzeng,Milicic,F,63442,2002-04-20
210007,DAIDA,Rosiles,F,40000,2000-12-12
210128,Olivera,Dayana,M,57028,1990-02-09
210016,Qingxiang,Fendler,F,55288,1995-04-05
210139,Dulce,Whitcomb,M,40000,1993-06-30
210153,Unal,Lanteri,M,48262,2001-10-02
210245,Alenka,Mungall,M,59617,1988-09-12
210172,Pantung,Haddadi,F,45322,2000-07-19
210182,Patricio,Junet,M,53784,1997-12-11
210201,KayLiang,Parascandalo,F,40000,1996-03-10
210208,Shaleah,Feldhoffer,F,40000,1996-04-26
210217,Subbu,Shigei,M,41337,1994-09-10
210228,Nectarios,Rikino,M,40000,1992-03-22
210253,Jixiang,Scallan,M,40000,1994-05-13
210269,Huan,Hitomi,M,100150,2001-09-06
210280,Xuejun,Munoz,M,40000,2002-05-16
210283,Xiong,Sluis,M,64081,1990-03-23
210305,Jamaludin,Perez,M,40000,2000-04-26
210313,Larisa,Leaver,F,40000,1997-10-13
210373,Kazuyasu,Improta,F,85225,2000-03-03
210480,Aloys,Brendel,M,40000,2002-07-05
210492,Lidong,Straney,M,40000,1996-11-21
210499,Pintsang,Peron,M,71701,2001-02-13
210501,Jamaludin,Zedlitz,M,40334,1998-02-21
210520,Inderjeet,Perri,M,62211,1991-03-01
210528,Steve,Ponthieu,M,67783,1994-09-28
210531,Wayne,Delaune,M,58730,1997-05-07
210373,Kazuyasu,Improta,F,85225,1999-08-17
210411,Lucian,Janetzko,M,43348,1998-05-01
210553,Xinglin,Suermann,F,40000,2001-11-27
210575,Oscar,Lung,M,67936,1993-09-24
210802,Christoph,Perz,F,43776,1993-12-10
210602,Frederique,Takkinen,M,50727,1996-03-21
210842,Demin,Iwayama,M,40000,1989-03-20
210624,Poornachandra,Aloia,M,40000,1995-08-01
210647,Neven,Berstel,F,40000,1992-07-29
210846,Sadun,Schiper,F,53463,2000-01-24
210671,Serap,Tsukuda,M,40000,1996-08-21
210860,Danel,Masand,F,56420,2000-01-01
210860,Danel,Masand,F,56420,1995-10-26
210865,Olivera,Koyama,F,72819,1999-04-12
210892,Kazuhira,Murillo,M,43192,1987-09-26
210711,King,Orlowski,M,67445,1997-01-22
210718,Nikolaos,Kalafatis,M,40000,1996-11-02
210765,Yuguang,Leppanen,F,59687,1999-01-04
210892,Kazuhira,Murillo,M,43192,1988-02-14
210902,Kristian,Quadeer,F,45385,1995-04-17
210902,Kristian,Quadeer,F,45385,1988-07-30
210911,Taisook,Diderrich,M,40000,1997-05-20
210953,Zeljko,Paciorek,M,50545,1997-06-27
211007,Goo,Grandbois,F,58089,1990-10-17
211024,Yifei,Lunn,M,53015,1999-09-07
211046,Yunming,Pietracaprina,M,44330,1986-02-15
211060,Christoper,Liedekerke,M,40000,2001-06-04
211098,Thanasis,Benaini,F,60846,2002-04-08
211154,Miquel,Bennet,M,65632,1996-04-30
211170,Sakthirel,Tiemann,F,48209,2000-04-28
210960,Caolyn,Binding,M,40000,1997-06-09
211185,Frederique,Haddadi,M,40000,1999-06-24
211440,Eran,Bael,M,53988,2001-02-25
211262,Valter,Zizka,M,40000,1990-12-13
211282,Randy,Lamma,F,56888,2001-10-27
211282,Randy,Lamma,F,56888,1997-09-13
211288,Oguz,Diderrich,M,40000,1995-10-12
211291,Pohua,Munoz,M,41880,2001-03-17
211456,Steve,Narlikar,M,40088,1993-06-03
211504,Jaewon,Ouhyoung,M,43669,2000-12-18
211744,Hausi,Maccarone,M,40000,1996-07-21
211559,Macha,Flowers,M,48523,1997-02-08
211599,Heekeun,Picaronny,F,69546,1998-02-15
211618,Tetsurou,Rabehasaina,F,67175,1997-06-05
211637,Kwee,Khamsi,F,40000,2000-09-17
211649,Stamatina,Chaudhury,M,40000,1999-12-27
211761,Kinh,Naumovich,M,40000,1994-03-04
211655,Giap,Aingworth,F,40000,1994-05-19
211666,Nechama,Dratva,M,40000,1991-08-15
211781,Thanasis,Hofting,M,58199,1988-01-07
211675,Yunming,Kalloufi,M,53447,1997-09-05
211675,Yunming,Kalloufi,M,53447,1999-06-23
211801,Srinidhi,Merel,M,40000,1995-10-18
211703,Mart,Mattern,M,88079,2000-02-18
211809,Rasiah,Ritzmann,M,49152,1992-11-08
211814,Charlene,Perry,M,58408,1986-09-17
211844,Naftali,Heyers,M,47449,2000-02-11
211849,Jaideep,Giarratana,F,40000,2001-03-31
211854,Eishiro,Rosar,M,40000,1998-11-10
211875,Venkatesan,Azevdeo,M,55218,2001-06-04
211916,Prodip,Ramsey,F,40000,1995-02-20
211886,Sajjad,Etalle,M,40000,2002-02-23
212217,Manibrata,Demos,M,40000,1986-12-11
212050,Manton,Rissland,M,44409,1997-11-11
212053,Randy,Gecsel,M,40000,2001-04-13
212065,Jiang,Perng,M,40000,1988-12-03
212219,Yahiko,Solovay,M,40000,1990-11-07
212261,Debatosh,Luff,M,44915,1997-01-30
212307,Leni,Kirkerud,M,75603,1996-11-09
212487,Toong,Cannane,M,50902,1993-08-15
212371,Nadjib,Varker,M,40000,1993-07-27
212382,Greger,Sullins,F,42826,1989-02-13
212382,Greger,Sullins,F,42826,1988-12-08
212394,Zhaofang,Raczkowsky,F,58374,1998-04-22
212487,Toong,Cannane,M,50902,2000-02-12
212490,Caolyn,Cullers,F,40000,2001-09-09
212519,Miomir,Muniz,F,40000,2002-07-18
212425,Aiichiro,Leonhardt,F,49332,1990-01-07
212521,Duangkaew,Borstler,F,40000,2001-07-04
212534,Sariel,Pocchiola,F,75423,2001-12-25
212545,Masali,Bahi,F,51836,2000-04-23
212595,Raimond,Schusler,M,50778,1999-03-12
212643,Tetsurou,Malinowski,M,46432,1999-09-28
212670,Eran,Iacovou,M,44182,1999-12-29
212679,Luigi,Heering,M,58274,1997-10-07
212604,Hongzhu,McAffer,M,49653,1995-11-30
212685,Juyoung,Debuse,M,40000,1996-12-09
212836,Hauke,Kulisch,M,40000,1990-01-25
212731,Martien,Besancenot,M,71525,2002-03-23
212752,Zejun,Maksimenko,M,63316,2002-06-17
212758,Phule,Stasinski,F,48546,1985-11-20
212775,Zeljko,Wynblatt,F,45936,1998-09-27
212867,Genta,Fujisaki,M,40000,2001-11-05
212799,Abdelkader,Falby,F,40000,1998-10-05
212892,Surveyors,Gubsky,F,48655,1994-04-02
212982,Oguz,Covnot,M,63079,1993-12-23
213028,Koichi,Hutton,M,40000,1996-01-14
212997,Sumant,Zaccaria,F,65739,1994-01-23
213073,Huai,Heemskerk,F,46858,1993-06-16
213076,Leni,Prampolini,M,67105,1999-09-03
213083,Wonhee,Nishimukai,F,78667,1995-02-06
213201,Kinh,Perng,F,61452,1993-09-02
213101,Sajjad,Benveniste,F,42562,2002-03-09
213145,Hausi,Meriste,M,40000,1997-09-24
213159,Arto,Picco,F,83962,2001-08-22
213232,Halsur,Rodham,M,59248,1998-09-21
213179,Teiji,Vernadat,M,76699,1999-11-20
213248,Along,Sudkamp,M,71821,1986-07-08
213387,Jacopo,England,M,61176,1996-01-26
213407,Gino,Mandell,M,81139,1997-12-06
213419,Marie,Gyorkos,F,40000,1998-07-29
213426,Demin,Lenart,F,82945,1997-07-18
213429,Sadun,Ballarin,F,56872,1989-06-30
213258,Kersti,Carrere,M,62192,1997-02-08
213275,Chenxi,Sankaranarayanan,F,49580,2001-02-12
213290,Georgy,Makinen,F,40000,1995-02-07
213497,Leucio,Legleitner,M,65463,1991-11-17
213293,Rafols,Streng,F,40000,1991-06-22
213312,Aron,McFarlan,F,54703,1991-06-17
213549,Aiman,Sidou,F,60096,1989-11-17
213549,Aiman,Sidou,F,60096,1988-05-13
213339,Zhigen,Slobodova,F,40000,1996-11-11
213356,Ayonca,Naumovich,F,51358,2001-10-19
213777,Heng,Bael,F,65473,1986-12-03
213620,Gita,Picco,M,58930,1998-04-27
213623,Valeri,Hambrick,F,40000,1993-07-23
213788,Fabrizio,Azadmanesh,M,48265,1996-08-31
213802,Paris,Lindenbaum,M,78297,1995-09-29
213844,Paloma,Jumpertz,F,40000,1990-04-17
213698,Subhankar,Avouris,M,40000,1991-02-22
213705,Munehiro,Bennet,F,86960,2000-11-25
213734,Boaz,Sessa,M,56166,2000-10-07
213735,Jungsoon,Rosaz,M,40000,1999-10-12
213851,Vivian,Fairtlough,F,48654,1992-04-19
213747,Ger,Siegrist,F,40000,1996-06-06
213862,Parviz,Fairtlough,M,43300,1997-07-23
213875,Shaibal,Fiebach,M,40000,1988-02-28
213905,Sverrir,Motley,M,84723,1993-10-03
214127,Marsal,Gien,M,60954,1990-02-19
213947,Shir,Desikan,M,55032,1995-05-23
213958,Bingning,Kossowski,F,40000,1999-07-21
213961,Jaideep,Weedon,F,40000,2001-11-28
213967,Gal,Candan,M,40000,2000-12-17
213991,Miyeon,Erbe,M,66643,1991-06-13
214014,Geraldo,Verhaegen,F,40710,2002-04-26
214023,Aamer,Rosen,F,57494,2000-05-04
214144,Duke,Oppitz,M,40000,1997-10-03
214193,Shaleah,Backhouse,M,40000,1993-07-27
214057,Basim,Adachi,M,43097,1996-06-29
214085,Saeed,Baaz,F,91386,1990-09-03
214208,Ramachenga,Iacovou,M,40000,1999-01-17
214120,Sudhanshu,Kriebel,M,40000,1993-11-11
214209,Kersti,Peir,F,70290,2000-08-03
214237,Reinhold,Kaminger,F,40000,1991-12-14
214245,Kwan,Encarnacion,M,59047,1996-12-22
214324,Uta,Felder,M,40000,1992-02-28
214261,Terresa,Munch,M,40000,1992-11-03
